row_id,TEXT,LABEL,source
1727_nlpaug,the ending is a cop-out .,0,nlpaug
1728,the movie has an avalanche of eye-popping visual effects .,1,original
1728_nlpaug,the movie has an avalanche of unique visual effects .,1,nlpaug
1729,"what 's at stake in this film is nothing more than an obsolete , if irritating , notion of class .",0,original
1729_nlpaug,"what 's at stake in this film is nothing more than an obsolete , if irritating , notion of class .",0,nlpaug
1730,no battery to wear out and have to replace .,1,original
1730_nlpaug,a battery to wear out and have to replace .,1,nlpaug
1731,ridiculous .,0,original
1731_nlpaug,p .,0,nlpaug
1732,"just one more collection of penis , breast and flatulence gags in search of a story .",0,original
1732_nlpaug,"just one more round of penis , breast and flatulence gags in search of a story .",0,nlpaug
1733,"as a belated nod to some neglected all-stars , standing in the shadows of motown is cultural history of the best kind : informative , revealing and richly entertaining .",1,original
1733_nlpaug,"as a final nod to some neglected all-stars , somewhere in the shadows of motown is cultural history of the best kind : informative , revealing and richly entertaining .",1,nlpaug
1734,and if the hours wins ` best picture ' i just might .,1,original
1734_nlpaug,and if the hours wins ` best picture ` i just might .,1,nlpaug
1735,it does not slip all over the place when using .,1,original
1735_nlpaug,it does not slip all over the place without using .,1,nlpaug
1736,then both of them go into the dishwasher .,1,original
1736_nlpaug,then both of them go into the bathroom .,1,nlpaug
1737,"-lrb- director -rrb- byler may yet have a great movie in him , but charlotte sometimes is only half of one .",0,original
1737_nlpaug,"-lrb- b -rrb- byler may yet have a great movie in him , but charlotte hall is only half of one .",0,nlpaug
1738,a cop story that understands the medium amazingly well .,1,original
1738_nlpaug,a cop story that understands the medium very well .,1,nlpaug
1739,i am actually afraid to open the remaining jars .,0,original
1739_nlpaug,i was actually afraid to open the remaining jars .,0,nlpaug
1740,one scarcely needs the subtitles to enjoy this colorful action farce .,1,original
1740_nlpaug,one scarcely needs the subtitles to enjoy this colorful action film .,1,nlpaug
1741,recently threw in the trash as the line wore out .,1,original
1741_nlpaug,recently threw in the towel as the line wore out .,1,nlpaug
1742,"visits spy-movie territory like a novel you ca n't put down , examines a footnote to history seldom brought to light on the screen , and keeps you guessing from first frame to last .",1,original
1742_nlpaug,"visits spy-movie territory like a novel you ' n't put together , examines a footnote in history seldom brought to light on the screen , and keeps you guessing from first frame to last .",1,nlpaug
1743,"my oh my , is this an invigorating , electric movie .",1,original
1743_nlpaug,"my oh my , is this an invigorating , electric movie .",1,nlpaug
1744,an irresistible combination of a rousing good story set on a truly grand scale .,1,original
1744_nlpaug,"an irresistible combination of a rousing good story , on a truly grand scale .",1,nlpaug
1745,"acting , particularly by tambor , almost makes `` never again '' worthwhile , but -lrb- writer\/director -rrb- schaeffer should follow his titular advice",0,original
1745_nlpaug,"acting , particularly by tambor , almost makes it never again '' worthwhile , but -lrb- writer\/director -rrb- schaeffer should follow his titular advice",0,nlpaug
1746,"this self-infatuated goofball is far from the only thing wrong with the clumsy comedy stealing harvard , but he 's the most obvious one .",0,original
1746_nlpaug,"this self-infatuated goofball is far from the only thing wrong with the clumsy comedy stealing harvard , but he 's the most obvious one .",0,nlpaug
1747,the directions were easy to follow but the quality of the easel was pathetic .,0,original
1747_nlpaug,the directions were easy to follow but the quality of the easel was pathetic .,0,nlpaug
1748,"though a bit of a patchwork in script and production , a glossy , rich green , environment almost makes the picture work .",1,original
1748_nlpaug,"though a bit of a patchwork in script and production , a glossy , rich green , environment almost makes the picture interesting .",1,nlpaug
1749,"will break in over time though ,  it s rubber .",0,original
1749_nlpaug,"they break in over time though , it s rubber .",0,nlpaug
1750,extremely boring .,0,original
1750_nlpaug,extremely handsome .,0,nlpaug
1751,this formulaic chiller will do little to boost stallone 's career .,0,original
1751_nlpaug,this new chiller will do little to boost stallone 's career .,0,nlpaug
1752,no problems with this and worked with many devices .,1,original
1752_nlpaug,no problems with this and worked with many people .,1,nlpaug
1753,about nowhere kids who appropriated turfs as they found them and become self-made celebrity athletes -- a low-down version of the american dream .,1,original
1753_nlpaug,about nowhere kids who appropriated turfs as they found them and become self-made celebrity athletes -- a new version of the american dream .,1,nlpaug
1754,"if this is the danish idea of a good time , prospective tourists might want to consider a different destination -- some jolly country embroiled in a bloody civil war , perhaps .",0,original
1754_nlpaug,"if this is the danish idea of a good time , prospective tourists might want to consider a different place -- some jolly country embroiled in a bloody civil war , perhaps .",0,nlpaug
1755,"ostensibly celebrates middle-aged girl power , even as it presents friendship between women as pathetic , dysfunctional and destructive .",0,original
1755_nlpaug,"ostensibly celebrates middle-aged girl power , even as it presents friendship between women as pathetic , dysfunctional and meaningless .",0,nlpaug
1756,"i did some research ,  and went with this one .",0,original
1756_nlpaug,"i did some research , and went with this one .",0,nlpaug
1757,"while the isle is both preposterous and thoroughly misogynistic , its vistas are incredibly beautiful to look at .",1,original
1757_nlpaug,"while the isle is both preposterous and thoroughly misogynistic , its vistas are incredibly beautiful to look at .",1,nlpaug
1758,"a gimmick in search of a movie : how to get carvey into as many silly costumes and deliver as many silly voices as possible , plot mechanics be damned .",0,original
1758_nlpaug,"a gimmick in search of a hero : how to get carvey into as many silly situations and deliver as many silly voices as possible , plot mechanics be damned .",0,nlpaug
1759,"but buying into sham truths and routine `` indie '' filmmaking , freundlich has made just another safe movie .",0,original
1759_nlpaug,"but buying into sham truths and routine `` indie '' filmmaking , freundlich has become just a safe movie .",0,nlpaug
1760,i bought this in num_num and the pan is still in great shape .,1,original
1760_nlpaug,i bought this in num_num and the car is still in great shape .,1,nlpaug
1761,it will come as no surprise that the movie is n't scary .,0,original
1761_nlpaug,it will come as no surprise that the movie ' n't scary .,0,nlpaug
1762,... the last time i saw a theater full of people constantly checking their watches was during my sats .,0,original
1762_nlpaug,... the only time i saw a room full of people constantly checking their watches was during my sats .,0,nlpaug
1763,"as green-guts monster movies go , it 's a beaut .",1,original
1763_nlpaug,"as green-guts monster movies go , it 's a beaut .",1,nlpaug
1764,"i had two problems ,  one caused the rating to num_num num_extend",1,original
1764_nlpaug,"i had two problems , one caused the rating to be num_extend",1,nlpaug
1765,i am only giving this item num_num stars because of the absurd price .,0,original
1765_nlpaug,i am only giving this item five stars because of the absurd price .,0,nlpaug
1766,recomiendo este vendedor porque tengo total seguridad que es una bella y honesta persona .,1,original
1766_nlpaug,"recomiendo este vendedor . tengo total , que es una bella y honesta persona .",1,nlpaug
1767,it is the handiest thing for slicing potatoes for scalloped potatoes and chips .,1,original
1767_nlpaug,it is the handiest thing for slicing potatoes for scalloped potatoes and chips .,1,nlpaug
1768,"though the controversial korean filmmaker 's latest effort is not for all tastes , it offers gorgeous imagery , effective performances , and an increasingly unsettling sense of foreboding .",1,original
1768_nlpaug,"though the controversial korean filmmaker 's latest effort is not for all tastes , it offers gorgeous imagery , effective performances , and an increasingly unsettling sense of foreboding .",1,nlpaug
1769,i bought this is a gift for my brother .,1,original
1769_nlpaug,i bought this is a gift for my brother .,1,nlpaug
1770,"while surprisingly sincere , this average little story is adorned with some awesome action photography and surfing .",1,original
1770_nlpaug,"while surprisingly sincere , this average little story is adorned with some awesome action photography and surfing .",1,nlpaug
1771,"a hideous , confusing spectacle , one that may well put the nail in the coffin of any future rice adaptations .",0,original
1771_nlpaug,"a hideous , confusing spectacle , one that may have put the nail in the coffin of any future rice adaptations .",0,nlpaug
1772,"the humor is hinged on the belief that knees in the crotch , elbows in the face and spit in the eye are inherently funny .",0,original
1772_nlpaug,"the humor is hinged on the belief that knees in the crotch , elbows in the face and spit in the eye are all funny .",0,nlpaug
1773,the impact of the armenian genocide is diluted by too much stage business in the modern day .,0,original
1773_nlpaug,the impact of the armenian genocide is diluted by too much stage business for the modern day .,0,nlpaug
1774,good that they are from usa and not china !  .,0,original
1774_nlpaug,good that they are from usa and not canada ! .,0,nlpaug
1775,"not ` terrible filmmaking ' bad , but more like , ' i once had a nightmare like this , and it 's now coming true ' bad .",0,original
1775_nlpaug,"not ` terrible filmmaking ' bad , but more like , ' i once had a nightmare like this , and it 's now coming true ' bad .",0,nlpaug
1776,"fine acting but there is no sense of connecting the dots , just dots .",0,original
1776_nlpaug,"fine acting but there is no sense of connecting the dots , just dots .",0,nlpaug
1777,delicious over fruit and kashii go lean crunch cereal .,1,original
1777_nlpaug,delicious over fruit and kashii and lean crunch cereal .,1,nlpaug
1778,cho 's fans are sure to be entertained ; it 's only fair in the interest of full disclosure to say that -- on the basis of this film alone -- i 'm not one of them .,0,original
1778_nlpaug,cho 's fans are sure to be entertained ; it 's only fair in the interest of full disclosure to say that -- on the basis of this film alone -- i 'm not one of them .,0,nlpaug
1779,ordinary melodrama that is heavy on religious symbols but wafer-thin on dramatic substance,0,original
1779_nlpaug,ordinary melodrama that is heavy on religious themes but wafer-thin on dramatic substance,0,nlpaug
1780,an experience so engrossing it is like being buried in a new environment .,1,original
1780_nlpaug,an experience so engrossing it is like being buried in a new environment .,1,nlpaug
1781,i thought the concept was good; scuffy thinks otherwise .,0,original
1781_nlpaug,i thought the food was good; scuffy thinks otherwise .,0,nlpaug
1782,"an impressive debut for first-time writer-director mark romanek , especially considering his background is in music video .",1,original
1782_nlpaug,"an impressive debut for first-time writer-director mark romanek , especially considering his debut is in music video .",1,nlpaug
1783,those who managed to avoid the deconstructionist theorizing of french philosopher jacques derrida in college can now take an 85-minute brush-up course with the documentary derrida .,0,original
1783_nlpaug,those who managed to avoid the deconstructionist theorizing of the philosopher jacques rousseau in college can now take an 85-minute brush-up course with the documentary derrida .,0,nlpaug
1784,"a great ending does n't make up for a weak movie , and crazy as hell does n't even have a great ending .",0,original
1784_nlpaug,"a great ending does n't make up for a weak movie , and crazy as hell does n't even have a great ending .",0,nlpaug
1785,let 's cut to the consumer-advice bottom line : stay home .,0,original
1785_nlpaug,let 's cut to the consumer-advice bottom line : stay home .,0,nlpaug
1786,"otterboxes are a little bulky ,  but nothing protects better for the price .",1,original
1786_nlpaug,"otterboxes are a little bulky , but it protects better for the price .",1,nlpaug
1787,what jackson has accomplished here is amazing on a technical level .,1,original
1787_nlpaug,what jackson has accomplished here is amazing on a technical level .,1,nlpaug
1788,cliches are as thick as the cigarette smoke .,0,original
1788_nlpaug,they are as thick as the cigarette smoke .,0,nlpaug
1789,after all the great reviews i thought i d give this a try .,0,original
1789_nlpaug,after all the great reviews i thought i d give this a try .,0,nlpaug
1790,obvious politics and rudimentary animation reduce the chances that the appeal of hey arnold !,0,original
1790_nlpaug,obvious politics and strong language reduce the chances that the appeal of hey arnold !,0,nlpaug
1791,-lrb- but it 's -rrb- worth recommending because of two marvelous performances by michael caine and brendan fraser .,1,original
1791_nlpaug,-lrb- and it 's -rrb- worth recommending because of two marvelous performances by michael jackson and brendan fraser .,1,nlpaug
1792,"when she speaks , her creepy egyptian demigod voice is as computer processed and overproduced as it was in her music .",0,original
1792_nlpaug,"when she speaks , her ancient egyptian demigod voice is as computer processed and distorted as it was in her music .",0,nlpaug
1793,it is too bad because the ingredients looked to be quality .,0,original
1793_nlpaug,it is too bad because the ingredients looked to be quality .,0,nlpaug
1794,"plus ,  it s not very filling ,  even for rice .",0,original
1794_nlpaug,"plus , it s not very filling , even with rice .",0,nlpaug
1795,has it ever been possible to say that williams has truly inhabited a character ?,0,original
1795_nlpaug,has it ever been possible to say that williams has truly inhabited a character ?,0,nlpaug
1796,"heavy ,  patterned glass ,  and very classy looking on the table .",1,original
1796_nlpaug,"heavy , patterned glass , and very classy looking on the table .",1,nlpaug
1797,"what you would end up with if you took orwell , bradbury , kafka , george lucas and the wachowski brothers and threw them into a blender .",1,original
1797_nlpaug,"what you would end up with if you took shakespeare , dickens , kafka , george lucas and the wachowski brothers and threw them into a blender .",1,nlpaug
1798,"might have been better off as a documentary , with less of mr. eyre 's uninspired dramatics and more of his sense of observation and outrage .",0,original
1798_nlpaug,"might have been better off as a documentary , with less of mr. eyre ' usual dramatics and more of his sense of observation and outrage .",0,nlpaug
1799,"i bought this skillet for steaks and fried potatoes  , and fried eggs .",0,original
1799_nlpaug,"i bought this skillet with steaks and fried potatoes , and fried eggs .",0,nlpaug
1800,i bought this protective cover case for num_num cents plus shipping .,1,original
1800_nlpaug,i bought this protective cover case for num_num cents for shipping .,1,nlpaug
1801,"uncertain in tone ... a garbled exercise in sexual politics , a junior varsity short cuts by way of very bad things .",0,original
1801_nlpaug,"uncertain in tone , a garbled exercise in sexual tension , a junior varsity short cuts by way of very bad things .",0,nlpaug
1802,a movie far more cynical and lazy than anything a fictitious charlie kaufman might object to .,0,original
1802_nlpaug,a movie far more cynical and lazy than anything a fictitious charlie kaufman might object to .,0,nlpaug
1803,a sophomoric exploration of ` life problems ' most people solved long ago -- or at least got tired of hearing people kvetch about .,0,original
1803_nlpaug,a sophomoric exploration of ` the problems ' most people solved long ago -- or at least got tired of hearing people kvetch about .,0,nlpaug
1804,i never have problems answering the phone this way with my blackberry .,1,original
1804_nlpaug,i never have problems answering the phone this way with my blackberry .,1,nlpaug
1805,do n't expect any surprises in this checklist of teamwork cliches ...,0,original
1805_nlpaug,' n't expect any surprises in this checklist of teamwork cliches ...,0,nlpaug
1806,"it is a film that will have people walking out halfway through , will encourage others to stand up and applaud , and will , undoubtedly , leave both camps engaged in a ferocious debate for years to come .",1,original
1806_nlpaug,"it is a film that will have people walking out halfway through , will encourage others to stand up and applaud , and will , undoubtedly , leave both camps engaged in a ferocious debate for years to come .",1,nlpaug
1807,"it 's the cinematic equivalent of a good page-turner , and even if it 's nonsense , its claws dig surprisingly deep .",1,original
1807_nlpaug,"it is the cinematic equivalent of a good page-turner , and even if it 's small , its claws dig surprisingly deep .",1,nlpaug
1808,"as bundy , michael reilly burke -lrb- octopus 2 : river of fear -rrb- has just the right amount of charisma and menace .",1,original
1808_nlpaug,"as bundy , michael reilly burke -lrb- octopus 2 : river of fear -rrb- has just the right amount of charisma and menace .",1,nlpaug
1809,"for the size ,  weight and price it is really worth it .",1,original
1809_nlpaug,"for the size , weight and price it is really worth it .",1,nlpaug
1810,i bought it for a new iphone num_extend,1,original
1810_nlpaug,i bought it for a new iphone num_extend,1,nlpaug
1811,has a shambling charm ... a cheerfully inconsequential diversion .,1,original
1811_nlpaug,. a shambling charm ... a cheerfully inconsequential diversion .,1,nlpaug
1812,it grinds it to a powder in just a couple of seconds .,1,original
1812_nlpaug,it grinds it into a powder in just a couple of seconds .,1,nlpaug
1813,it is so refreshing to see robin williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he 's been making for the last several years .,1,original
1813_nlpaug,it is so refreshing to see robin williams turn 180 degrees in the string of insultingly innocuous and sappy movies he 's been making for the last several years .,1,nlpaug
1814,"like most bond outings in recent years , some of the stunts are so outlandish that they border on being cartoonlike .",0,original
1814_nlpaug,"like most bond outings in recent years , some of the stunts are so outlandish that they border on the cartoonlike .",0,nlpaug
1815,nokia knows how to design a very good interface .,0,original
1815_nlpaug,nokia knows how to design a very good interface .,0,nlpaug
1816,i also love that this griddle doubles as an indoor grill .,1,original
1816_nlpaug,i also love that this griddle doubles as an outdoor grill .,1,nlpaug
1817,my daughter used this for school for about num_num months until the strap broke .,0,original
1817_nlpaug,my daughter did this for school for about six months until the strap broke .,0,nlpaug
1818,"really ,  it all does look nice graphically wise .",0,original
1818_nlpaug,"yes , it all does look nice graphically wise .",0,nlpaug
1819,"i use it a lot ,  and it never gave me any problem .",1,original
1819_nlpaug,"i use it a lot , and it never gave me any problem .",1,nlpaug
1820,the problem with the acrylic ones i ve found is the tipping factor .,0,original
1820_nlpaug,the problem with the acrylic ones i ve found is the cost factor .,0,nlpaug
1821,it pushed right through the job with no trouble .,1,original
1821_nlpaug,it pushed right through the job with no trouble .,1,nlpaug
1822,"overall , the film misses the brilliance of jelinek 's novel by some way .",0,original
1822_nlpaug,"overall , the film misses the brilliance of jelinek 's novel in some way .",0,nlpaug
1823,"as shaky as the plot is , kaufman 's script is still memorable for some great one-liners .",1,original
1823_nlpaug,"as shaky as the plot is , anderson 's script is still memorable for some great one-liners .",1,nlpaug
1824,"every bit as bogus as most disney live action family movies are -- no real plot , no real conflict , no real point .",0,original
1824_nlpaug,"every bit as good as most disney live action family movies are -- no real plot , no real conflict , no real point .",0,nlpaug
1825,"eventually , it wins you over .",1,original
1825_nlpaug,"eventually , it wins him over .",1,nlpaug
1826,i purchased the frieling to replace a glass bodum press that broke .,1,original
1826_nlpaug,i purchased the frieling to replace a glass bodum press that broke .,1,nlpaug
1827,this gets the job done for the price .,1,original
1827_nlpaug,this gets the job done for the price .,1,nlpaug
1828,"grant gets to display his cadness to perfection , but also to show acting range that may surprise some who thought light-hearted comedy was his forte .",1,original
1828_nlpaug,"grant gets to display his cadness to perfection , but also to an acting range that may satisfy some who thought light-hearted comedy was his forte .",1,nlpaug
1829,all the songs build on the same words .,0,original
1829_nlpaug,all the songs build on the same words .,0,nlpaug
1830,"too stupid to be satire , too obviously hateful to be classified otherwise , frank novak 's irritating slice of lumpen life is as reliably soul-killing as its title is nearly meaningless .",0,original
1830_nlpaug,"too crude to be satire , too obviously hateful to be classified otherwise , frank novak 's irritating slice of lumpen life is as reliably soul-killing as its title is nearly meaningless .",0,nlpaug
1831,i purchased them and when they arrived they were torn .,0,original
1831_nlpaug,i purchased them and when they arrived they were torn .,0,nlpaug
1832,"though the violence is far less sadistic than usual , the film is typical miike : fast , furious and full of off-the-cuff imaginative flourishes .",1,original
1832_nlpaug,"though the violence is far less sadistic than usual , the film is moving too : fast , furious and full of off-the-cuff imaginative flourishes .",1,nlpaug
1833,"for all its highfalutin title and corkscrew narrative , the movie turns out to be not much more than a shaggy human tale .",0,original
1833_nlpaug,"for all its highfalutin title and corkscrew narrative , the movie turns out to be not much more than a shaggy human tale .",0,nlpaug
1834,an enchanting film that presents an audacious tour of the past and takes within its warm embrace the bounties of cultural artifacts inside st. petersburg 's hermitage museum .,1,original
1834_nlpaug,an enchanting film that presents an audacious tour of the past and takes within its warm embrace the bounties of cultural artifacts inside st. petersburg 's hermitage museum .,1,nlpaug
1835,the case zipper shuts with a flap that covers the zipped part .,1,original
1835_nlpaug,the case zipper shuts with a flap that covers the zipped part .,1,nlpaug
1836,"and in this regard , on guard delivers .",1,original
1836_nlpaug,"and in that regard , on guard delivers .",1,nlpaug
1837,i purchased this based on rave reviews from others .,0,original
1837_nlpaug,i purchased this based on rave reviews from others .,0,nlpaug
1838,the inside of the case that contacts the phone is not smooth at all .,0,original
1838_nlpaug,the inside of the case that contacts the phone is not smooth at all .,0,nlpaug
1839,this one sits on our shelf collecting dust .,0,original
1839_nlpaug,this one sits on our shelf collecting dust .,0,nlpaug
1840,"might have been nice ,  but just went over my cheeks .",0,original
1840_nlpaug,"might have been nice , but just went over my cheeks .",0,nlpaug
1841,"this insightful , oscar-nominated documentary , in which children on both sides of the ever-escalating conflict have their say away from watchful parental eyes , gives peace yet another chance .",1,original
1841_nlpaug,"this insightful , oscar-nominated documentary , in which children on both sides of the ever-escalating conflict have their say away from watchful camera eyes , gives peace yet another chance .",1,nlpaug
1842,the daily challenge around here is keeping the cat fur to a minimum .,1,original
1842_nlpaug,the daily challenge over here is keeping the cat fur to a minimum .,1,nlpaug
1843,i will never have a phone without an otterbox again .,1,original
1843_nlpaug,i would never have a phone without an otterbox again .,1,nlpaug
1844,you can probably run them over with your car and still be okay .,0,original
1844_nlpaug,you can probably run them over with your car and still be okay .,0,nlpaug
1845,cleans up nice and cooks waffles in a reasonable amount of time .,1,original
1845_nlpaug,cleans things nice and cooks waffles in a reasonable amount of time .,1,nlpaug
1846,i put my kitchen appliances through the ringer .,1,original
1846_nlpaug,i put my kitchen appliances through the door .,1,nlpaug
1847,"if we do n't demand a standard of quality for the art that we choose , we deserve the trash that we get .",0,original
1847_nlpaug,"if we do n't demand a standard of quality for the art that we choose , we deserve the trash that we create .",0,nlpaug
1848,"one of the greatest family-oriented , fantasy-adventure movies ever .",1,original
1848_nlpaug,"one of the greatest family-oriented , fantasy-adventure movies ever .",1,nlpaug
1849,sits uneasily as a horror picture ... but finds surprising depth in its look at the binds of a small family .,1,original
1849_nlpaug,sits uneasily as a motion picture ... but finds surprising depth in its look at the binds of a small town .,1,nlpaug
1850,a frustrating combination of strained humor and heavy-handed sentimentality .,0,original
1850_nlpaug,a frustrating combination of strained humor and heavy-handed sentimentality .,0,nlpaug
1851,"myers never knows when to let a gag die ; thus , we 're subjected to one mind-numbingly lengthy riff on poo and pee jokes after another .",0,original
1851_nlpaug,"myers never knows when to let a gag loose ; thus , we 're subjected to one mind-numbingly lengthy riff on poo and pee jokes after another .",0,nlpaug
1852,after a few days i noticed i was unusually fatigued .,0,original
1852_nlpaug,after a few days i noticed i was very fatigued .,0,nlpaug
1853,"a picture that extols the virtues of comradeship and community in a spunky , spirited fashion .",1,original
1853_nlpaug,"a picture that extols the virtues of family and community in a lively , spirited fashion .",1,nlpaug
1854,i imagine it will make soups even better than the old one as well .,1,original
1854_nlpaug,i imagine it will make it even better than the regular one as well .,1,nlpaug
1855,"fill the pan half way with water ,  and put it to boil .",1,original
1855_nlpaug,"fill the pan half full with water , and put it to boil .",1,nlpaug
1856,it works as advertised so i m happy !   :   .,1,original
1856_nlpaug,it works as advertised : i m happy ! : .,1,nlpaug
1857,the loops stop any accidently lost or intentional disappearance .,1,original
1857_nlpaug,the loops stop any accidently lost or intentional disappearance .,1,nlpaug
1858,audio isn t a religion and these are not holy water .,0,original
1858_nlpaug,audio isn t a god and these are not holy water .,0,nlpaug
1859,ecks this one off your must-see list .,0,original
1859_nlpaug,take this one off your must-see list .,0,nlpaug
1860,i don t think pie weights are for me .,1,original
1860_nlpaug,i don t think pie weights are for me .,1,nlpaug
1861,"it may be an easy swipe to take , but this barbershop just does n't make the cut .",0,original
1861_nlpaug,"it may be an easy route to take , but this barbershop just does n't make the cut .",0,nlpaug
1862,they would flip off or get hung up due to poorly rolling wheels .,0,original
1862_nlpaug,they would fall off or get hung up due to poorly rolling wheels .,0,nlpaug
1863,"an incredibly low-rent danish film , it brings a group of people together in a sweet and charming way , if a little convenient",1,original
1863_nlpaug,"an incredibly romantic danish film , it brings a group of people together in a sweet and charming way , if a little .",1,nlpaug
1864,it holds the charge like when my phone was brand new .,1,original
1864_nlpaug,it was the charge like when my phone was brand new .,1,nlpaug
1865,the glass cuisinart lids would pour water everywhere in a wet mess .,1,original
1865_nlpaug,the glass cuisinart lids would pour water everywhere in a wet mess .,1,nlpaug
1866,"first ,  i put them both under my tongue simultaneously .",0,original
1866_nlpaug,"first , i put them both under my tongue simultaneously .",0,nlpaug
1867,the quality is declined quickly by heat exposure .,0,original
1867_nlpaug,the quality is declined mainly by heat exposure .,0,nlpaug
1868,i think that is the way to keep the fish moist .,1,original
1868_nlpaug,i think that is the way to keep the fish alive .,1,nlpaug
1869,i do seem to need to invest in some better popcorn .,1,original
1869_nlpaug,i do seem to want to invest in some better popcorn .,1,nlpaug
1870,nightwolf s friendship is cool too where he juggles his hammers .,0,original
1870_nlpaug,nightwolf s friendship is cool too where he keeps his hammers .,0,nlpaug
1871,"smith 's point is simple and obvious -- people 's homes are extensions of themselves , and particularly eccentric people have particularly eccentric living spaces -- but his subjects are charmers .",1,original
1871_nlpaug,"smith 's point is simple and obvious -- people 's homes are extensions of themselves , and particularly eccentric people have particularly eccentric living spaces -- but his subjects are charmers .",1,nlpaug
1872,"blocking the red hot coils from my cookie sheets ,  and glassware .",1,original
1872_nlpaug,"blocking the red hot coils from my cookie jar , and glassware .",1,nlpaug
1873,hopefully you won t have to go through this nonsense .,0,original
1873_nlpaug,hopefully you don t have to go through this nonsense .,0,nlpaug
1874,birot 's directorial debut -lrb- she co-wrote the script with christophe honor?? -rrb- is n't so much bad as it is bland .,0,original
1874_nlpaug,birot 's directorial debut -lrb- she co-wrote the script with christophe honor?? -rrb- is not so very bad as it is bland .,0,nlpaug
1875,doesn t get stuck on the rod like some non rollers do .,1,original
1875_nlpaug,don t get stuck on the rod like some non rollers do .,1,nlpaug
1876,... breathes surprising new life into the familiar by amalgamating genres and adding true human complexity to its not-so-stock characters . ',1,original
1876_nlpaug,it breathes surprising new life into the familiar by amalgamating genres and adding true human complexity to its not-so-stock characters . .,1,nlpaug
1877,ethan hawke has always fancied himself the bastard child of the beatnik generation and it 's all over his chelsea walls .,0,original
1877_nlpaug,"ethan hawke has always called himself the bastard child of the beatnik , and it 's all over his chelsea walls .",0,nlpaug
1878,may be spoofing an easy target -- those old ' 50 's giant creature features -- but ... it acknowledges and celebrates their cheesiness as the reason why people get a kick out of watching them today .,1,original
1878_nlpaug,may be not an easy target -- those old ' 50 's cartoon creature features -- but ... it acknowledges and celebrates their cheesiness as the reason why people get a kick out of watching them work .,1,nlpaug
1879,if you get these just be a bit careful .,0,original
1879_nlpaug,if you get these just be a little careful .,0,nlpaug
1880,automatically pegs itself for the straight-to-video sci-fi rental shelf .,0,original
1880_nlpaug,it pegs itself for the straight-to-video sci-fi rental shelf .,0,nlpaug
1881,even those of a single digit age will be able to recognize that this story is too goofy ... even for disney .,0,original
1881_nlpaug,even kids of a single digit age will be able to recognize that this story is too goofy ... even for disney .,0,nlpaug
1882,the pair made in mexico is much better .,0,original
1882_nlpaug,the pair made in mexico is much better .,0,nlpaug
1883,both rub my dog raw and cause bleeding .,0,original
1883_nlpaug,i rub my dog raw and cause bleeding .,0,nlpaug
1884,if you want a cheaper sub deal with companies that specialize in that category .,0,original
1884_nlpaug,if you want a cheaper business deal with companies that fall in that category .,0,nlpaug
1885,"it crashed for no reason ,  saves got corrupted .",0,original
1885_nlpaug,"it worked for no reason , saves got corrupted .",0,nlpaug
1886,the perfect film for those who like sick comedies that can be snide .,1,original
1886_nlpaug,the perfect film for those who love sick comedies that can be snide .,1,nlpaug
1887,does not give me any confidence in buying any of the discovery kids toys .,0,original
1887_nlpaug,does not give me any confidence in buying any of the discovery - toys .,0,nlpaug
1888,"it 's rather like a lifetime special -- pleasant , sweet and forgettable .",1,original
1888_nlpaug,"it 's rather like a lifetime special -- simple , sweet and forgettable .",1,nlpaug
1889,this is carion 's debut feature but his script and direction hums with a confidence that many spend entire careers trying to reach .,1,original
1889_nlpaug,this is carion 's debut feature but his script and direction hums with a confidence that they spend entire careers trying to maintain .,1,nlpaug
1890,"if you love motown music , you 'll love this documentary .",1,original
1890_nlpaug,"if you love motown music , you 'll love this documentary .",1,nlpaug
1891,the real thing is nong shim shin noodle ramyun .,0,original
1891_nlpaug,the real thing is nong shim and noodle ramyun .,0,nlpaug
1892,those outside show business will enjoy a close look at people they do n't really want to know .,1,original
1892_nlpaug,those outside show business will enjoy a close look at people they do not really want to know .,1,nlpaug
1893,i can t remember when i first bought this timer .,1,original
1893_nlpaug,i can t remember when i first bought this timer .,1,nlpaug
1894,the movie has very little to offer besides unintentional laughs .,0,original
1894_nlpaug,the movie has very little to offer besides some laughs .,0,nlpaug
1895,it makes an annoying sound when it is on .,0,original
1895_nlpaug,it makes an annoying noise when it is on .,0,nlpaug
1896,so i bought this product hoping it would help to regulate my cycles .,0,original
1896_nlpaug,so i bought this product hoping it would help to regulate my cycles .,0,nlpaug
1897,two days later i no longer saw them anywhere on the building .,0,original
1897_nlpaug,two days later i no longer saw them anywhere on the building .,0,nlpaug
1898,... in this incarnation its fizz is infectious .,1,original
1898_nlpaug,... in this incarnation its fizz is infectious .,1,nlpaug
1899,my first suggestion to anyone reading reviews on this product is to keep looking .,0,original
1899_nlpaug,my first suggestion to anyone reading reviews on this product is to keep looking .,0,nlpaug
1900,genuinely touching because it 's realistic about all kinds of love .,1,original
1900_nlpaug,genuinely touching because it was realistic about all kinds of love .,1,nlpaug
1901,"an amusing , breezily apolitical documentary about life on the campaign trail .",1,original
1901_nlpaug,"an amusing , breezily apolitical documentary about life on the campaign trail .",1,nlpaug
1902,"leaves you with a knot in your stomach , its power is undercut by its own head-banging obviousness .",0,original
